Game.ID,Date,Away.Team,Away.Team.ID,A.Score,DaysofRest.Away.Team,Home.Team,H.Team.ID,No.of.Players.H,No.of.Players.A,H.Score,DaysofRest.Home.Team,A.Player1,A.MP1,WA1,A.Player2,A.MP2,WA2,A.Player3,A.MP3,WA3,A.Player4,A.MP4,WA4,A.Player5,A.MP5,WA5,A.Player6,A.MP6,WA6,A.Player7,A.MP7,WA7,A.Player8,A.MP8,WA8,A.Player9,A.MP9,WA9,A.Player10,A.MP10,WA10,A.Player11,A.MP11,WA11,A.Player12,A.MP12,WA12,H.Player1,MP1,WH1,H.Player2,MP2,WH2,H.Player3,MP3,WH3,H.Player4,MP4,WH4,H.Player5,MP5,WH5,H.Player6,MP6,WH6,H.Player7,MP7,WH7,H.Player8,MP8,WH8,H.Player9,MP9,WH9,H.Player10,MP10,WH10,H.Player11,MP11,WH11,H.Player12,MP12,WH12
298,05/12/2015,Indiana Pacers,12,119,2,Utah Jazz,29,12,9,122,2,413,42.08333333,0.15881502,171,41.55,0.156802315,69,34.63333333,0.130700044,379,30.7,0.115856343,187,23.31666667,0.087992956,441,32.36666667,0.122146047,267,22.88333333,0.086357633,329,22.68333333,0.085602868,81,14.76666667,0.055726775,NA,0,0,NA,0,0,NA,0,0,129,43.53333333,0.16427673,177,43.46666667,0.164025157,440,20.71666667,0.078176101,509,19.85,0.07490566,428,18.4,0.069433962,508,33.58333333,0.12672956,10,32.93333333,0.12427673,507,23.46666667,0.088553459,152,11.03333333,0.04163522,234,9.466666667,0.03572327,87,6.05,0.022830189,247,2.5,0.009433962
299,06/12/2015,Golden State Warriors,10,114,1,Brooklyn Nets,3,11,12,98,2,143,34.36666667,0.144509076,475,32.23333333,0.13553858,308,32.18333333,0.135328334,58,21.11666667,0.088793889,27,15.86666667,0.06671806,22,24.56666667,0.103300862,465,19.86666667,0.083537739,166,19.58333333,0.082346345,330,14.7,0.06181232,358,12.56666667,0.052841825,186,8.583333333,0.036092228,227,2.183333333,0.009180741,224,37.38333333,0.155763889,248,36.41666667,0.151736111,489,35.36666667,0.147361111,63,27.73333333,0.115555556,49,20.13333333,0.083888889,464,27.76666667,0.115694444,355,25.81666667,0.107569444,530,9.8,0.040833333,525,7.716666667,0.032152778,491,7.716666667,0.032152778,138,4.15,0.017291667,NA,0,0
300,06/12/2015,Los Angeles Lakers,14,91,2,Detroit Pistons,9,12,12,111,2,264,30.03333333,0.129129344,309,25.58333333,0.109996417,444,24.75,0.106413472,279,24.4,0.104908635,105,22.11666667,0.095091365,335,31.85,0.136940165,365,13.8,0.059333572,328,12.8,0.055034038,344,12,0.051594411,452,12,0.051594411,438,12,0.051594411,54,11.25,0.04836976,297,30.86666667,0.129946674,347,30.5,0.128403031,433,24.86666667,0.104687061,21,24.18333333,0.101810272,162,12.6,0.053045187,35,33.65,0.141664328,474,27.21666667,0.11458041,37,21.35,0.089882122,476,18.41666667,0.077532978,117,6.7,0.028206567,472,4.716666667,0.019856862,432,2.466666667,0.010384507
301,06/12/2015,Phoenix Suns,24,93,2,Memphis Grizzlies,15,10,10,95,3,259,40.7,0.169571558,157,40.18333333,0.167418929,57,37.28333333,0.155336435,11,32.1,0.133740712,406,27.46666667,0.114436497,376,24.43333333,0.101798486,132,15.36666667,0.064023332,481,13.78333333,0.057426568,443,8.7,0.036247483,99,0,0,NA,0,0,NA,0,0,533,36.71666667,0.152986111,343,36.5,0.152083333,370,34.46666667,0.143611111,232,25.85,0.107708333,502,8,0.033333333,103,28.48333333,0.118680556,361,26.1,0.10875,352,21.13333333,0.088055556,215,17.91666667,0.074652778,523,4.833333333,0.020138889,NA,0,0,NA,0,0
302,06/12/2015,Sacramento Kings,26,95,1,Oklahoma City Thunder,21,11,9,98,3,125,36.45,0.151875,445,36.2,0.150833333,421,35.75,0.148958333,400,27.51666667,0.114652778,42,19.8,0.0825,116,33.25,0.138541667,346,25.81666667,0.107569444,310,15.06666667,0.062777778,206,10.15,0.042291667,NA,0,0,NA,0,0,NA,0,0,298,38.68333333,0.161180556,448,37.86666667,0.157777778,25,30.11666667,0.125486111,479,28.51666667,0.118819444,459,19.4,0.080833333,136,26.78333333,0.111597222,156,19.73333333,0.082222222,320,13.76666667,0.057361111,34,10.51666667,0.043819444,107,10.13333333,0.042222222,73,4.483333333,0.018680556,NA,0,0
303,06/12/2015,Dallas Mavericks,7,116,2,Washington Wizards,30,10,10,104,2,527,41.11666667,0.171331342,128,38.9,0.16209459,431,38.45,0.16021946,137,28.18333333,0.117438711,534,24.48333333,0.102020974,236,20.45,0.085214251,255,19.98333333,0.083269672,80,14.36666667,0.059865268,133,8.95,0.037294257,280,5.1,0.021251476,NA,0,0,NA,0,0,51,40.66666667,0.169444444,257,40.13333333,0.167222222,403,36.18333333,0.150763889,218,33.81666667,0.140902778,451,4.566666667,0.019027778,170,34.08333333,0.142013889,423,24.11666667,0.100486111,168,12.9,0.05375,122,12.23333333,0.050972222,291,1.3,0.005416667,NA,0,0,NA,0,0
304,07/12/2015,Detroit Pistons,9,84,1,Charlotte Hornets,4,12,12,104,2,297,37.51666667,0.158912813,347,30.35,0.128556301,162,27.98333333,0.118531592,433,24.08333333,0.102012001,21,23.56666667,0.099823509,37,20.51666667,0.086904342,474,20.3,0.085986587,35,20.01666667,0.084786445,476,20,0.084715849,117,3.916666667,0.016590187,472,3.916666667,0.016590187,251,3.916666667,0.016590187,389,33.7,0.14263544,96,28.38333333,0.120132619,359,27.71666667,0.117310948,292,24.88333333,0.105318849,404,16.08333333,0.068072799,167,30.85,0.130572799,238,26.23333333,0.111032731,237,21.33333333,0.090293454,473,15.88333333,0.067226298,515,3.733333333,0.015801354,59,3.733333333,0.015801354,511,3.733333333,0.015801354
305,07/12/2015,Phoenix Suns,24,103,1,Chicago Bulls,5,10,11,101,2,57,36.05,0.150208333,157,32.71666667,0.136319444,259,30.25,0.126041667,11,22.46666667,0.093611111,406,17.93333333,0.074722222,132,32.91666667,0.137152778,376,31.43333333,0.130972222,481,24.68333333,0.102847222,356,7.05,0.029375,443,4.5,0.01875,99,0,0,NA,0,0,243,35.75,0.148958333,130,34.2,0.1425,392,28,0.116666667,412,25.45,0.106041667,504,23.01666667,0.095902778,142,22.96666667,0.095694444,482,21.75,0.090625,244,20.8,0.086666667,149,14.26666667,0.059444444,307,13.8,0.0575,NA,0,0,NA,0,0
306,07/12/2015,Washington Wizards,30,114,1,Miami Heat,16,9,10,103,2,51,39.63333333,0.165138889,257,38.33333333,0.159722222,403,35.8,0.149166667,218,34.68333333,0.144513889,451,14.41666667,0.060069444,170,36.36666667,0.151527778,314,17.46666667,0.072777778,423,13.95,0.058125,168,7.966666667,0.033194444,122,1.383333333,0.005763889,NA,0,0,NA,0,0,85,36.35,0.151458333,172,36.26666667,0.151111111,176,34,0.141666667,148,31.6,0.131666667,183,23.03333333,0.095972222,284,33.23333333,0.138472222,516,22.71666667,0.094652778,274,14.55,0.060625,275,8.25,0.034375,NA,0,0,NA,0,0,NA,0,0
307,07/12/2015,Portland Trail Blazers,25,88,2,Milwaukee Bucks,17,9,10,90,2,109,38.06666667,0.158600097,68,36.08333333,0.150336782,5,30.33333333,0.126380112,360,20.01666667,0.083396986,395,14.16666667,0.059023679,150,28.3,0.117908479,15,24.58333333,0.102423443,366,23.28333333,0.097007152,173,15.23333333,0.063467815,364,9.95,0.041455454,NA,0,0,NA,0,0,305,40.75,0.169791667,398,36.41666667,0.151736111,199,32.31666667,0.134652778,174,30.65,0.127708333,179,27.15,0.113125,368,31.15,0.129791667,254,20.85,0.086875,258,12.08333333,0.050347222,426,8.633333333,0.035972222,NA,0,0,NA,0,0,NA,0,0
308,07/12/2015,Los Angeles Clippers,13,110,2,Minnesota Timberwolves,18,10,11,106,2,46,36.9,0.15375,121,34.21666667,0.142569444,90,31.63333333,0.131805556,197,21.7,0.090416667,336,16.18333333,0.067430556,204,27.15,0.113125,526,22.05,0.091875,39,16.8,0.07,277,14.66666667,0.061111111,324,13.11666667,0.054652778,415,5.583333333,0.023263889,NA,0,0,30,30.73333333,0.128055556,287,29.4,0.1225,436,28.63333333,0.119305556,299,18.61666667,0.077569444,301,14.08333333,0.058680556,178,30.23333333,0.125972222,462,26.3,0.109583333,532,25.35,0.105625,484,19.56666667,0.081527778,384,17.08333333,0.071180556,NA,0,0,NA,0,0
309,07/12/2015,Boston Celtics,2,111,2,New Orleans Pelicans,19,12,11,93,3,200,34.86666667,0.145277778,219,33.96666667,0.141527778,190,30.05,0.125208333,40,28.63333333,0.119305556,18,23.73333333,0.098888889,290,27.01666667,0.112569444,165,22.96666667,0.095694444,214,20.35,0.084791667,260,8.4,0.035,517,7.433333333,0.030972222,487,2.583333333,0.010763889,NA,0,0,33,30.31666667,0.126319444,518,17.55,0.073125,158,15.56666667,0.064861111,16,12.71666667,0.052986111,399,10.13333333,0.042222222,449,33.63333333,0.140138889,114,30.11666667,0.125486111,397,28.53333333,0.118888889,278,22.21666667,0.092569444,14,19.33333333,0.080555556,191,15.91666667,0.066319444,340,3.966666667,0.016527778
310,07/12/2015,Dallas Mavericks,7,104,1,New York Knicks,20,10,11,97,2,128,34.25,0.142708333,527,34.1,0.142083333,431,33.56666667,0.139861111,137,32.76666667,0.136527778,534,31.51666667,0.131319444,77,25.01666667,0.104236111,147,19.01666667,0.079236111,255,11.63333333,0.048472222,236,7.333333333,0.030555556,229,6.766666667,0.028194444,80,4.033333333,0.016805556,NA,0,0,75,37.96666667,0.158194444,315,35.28333333,0.147013889,272,35.28333333,0.147013889,38,29.93333333,0.124722222,439,15.68333333,0.065347222,326,27.28333333,0.113680556,327,22.03333333,0.091805556,303,15.63333333,0.065138889,239,10.86666667,0.045277778,131,10.03333333,0.041805556,NA,0,0,NA,0,0
311,07/12/2015,San Antonio Spurs,27,119,2,Philadelphia 76ers,23,11,12,68,2,316,29.86666667,0.124444444,362,24.15,0.100625,323,21.63333333,0.090138889,113,18.63333333,0.077638889,503,16.53333333,0.068888889,427,26.88333333,0.112013889,430,24.51666667,0.102152778,262,24.26666667,0.101111111,47,17.21666667,0.071736111,50,15.6,0.065,411,11.71666667,0.048819444,120,8.983333333,0.037430556,437,30.85,0.128541667,189,27.53333333,0.114722222,386,24.05,0.100208333,235,20.56666667,0.085694444,480,18,0.075,201,28.9,0.120416667,390,24.66666667,0.102777778,435,20.58333333,0.085763889,185,19,0.079166667,505,13.76666667,0.057361111,203,12.08333333,0.050347222,NA,0,0
312,07/12/2015,Los Angeles Lakers,14,93,1,Toronto Raptors,28,9,10,102,2,264,31.96666667,0.133194444,309,31.81666667,0.132569444,335,31,0.129166667,444,29.65,0.123541667,328,28.98333333,0.120763889,105,21.3,0.08875,279,20.75,0.086458333,438,16.61666667,0.069236111,365,15.76666667,0.065694444,344,12.15,0.050625,NA,0,0,NA,0,0,486,38.76666667,0.161527778,318,37.96666667,0.158194444,124,35.05,0.146041667,45,29.41666667,0.122569444,339,16.53333333,0.068888889,100,31,0.129166667,410,29.48333333,0.122847222,211,16.85,0.070208333,396,4.933333333,0.020555556,NA,0,0,NA,0,0,NA,0,0
313,08/12/2015,Houston Rockets,11,105,3,Brooklyn Nets,3,9,11,110,2,210,35.35,0.147291667,146,28.55,0.118958333,409,28.4,0.118333333,95,26.81666667,0.111736111,506,3.833333333,0.015972222,98,34.13333333,0.142222222,350,26.01666667,0.108402778,512,19.28333333,0.080347222,485,16.18333333,0.067430556,226,14.68333333,0.061180556,140,6.75,0.028125,NA,0,0,248,43.38333333,0.180763889,63,38.68333333,0.161180556,49,38.05,0.158541667,224,37.43333333,0.155972222,489,33.81666667,0.140902778,525,16.23333333,0.067638889,464,15.71666667,0.065486111,491,10.78333333,0.044930556,355,5.9,0.024583333,NA,0,0,NA,0,0,NA,0,0
314,08/12/2015,Portland Trail Blazers,25,100,1,Cleveland Cavaliers,6,10,10,105,3,109,39.16666667,0.163194444,68,36.31666667,0.151319444,5,30.98333333,0.129097222,360,22.21666667,0.092569444,395,11.13333333,0.046388889,15,34.03333333,0.141805556,150,24.85,0.103541667,364,20.13333333,0.083888889,366,16.43333333,0.068472222,496,4.733333333,0.019722222,NA,0,0,NA,0,0,331,40.33333333,0.168055556,363,36.7,0.152916667,300,29.9,0.124583333,198,25.11666667,0.104652778,498,7.016666667,0.029236111,216,34.53333333,0.143888889,378,21.43333333,0.089305556,434,19.66666667,0.081944444,510,19.26666667,0.080277778,19,6.033333333,0.025138889,NA,0,0,NA,0,0
315,08/12/2015,Orlando Magic,22,85,3,Denver Nuggets,8,10,10,74,3,394,33.9,0.14125,151,32.2,0.134166667,500,31.66666667,0.131944444,164,25.96666667,0.108194444,79,23.58333333,0.098263889,522,33.11666667,0.137986111,29,20.9,0.087083333,463,14.16666667,0.059027778,225,14.1,0.05875,354,10.4,0.043333333,NA,0,0,NA,0,0,112,37.96666667,0.158194444,295,35.7,0.14875,194,28.7,0.119583333,155,21.98333333,0.091597222,424,17.26666667,0.071944444,528,37.53333333,0.156388889,205,26.01666667,0.108402778,391,17.06666667,0.071111111,372,10.41666667,0.043402778,115,7.35,0.030625,NA,0,0,NA,0,0
316,08/12/2015,Golden State Warriors,10,131,2,Indiana Pacers,12,10,10,123,3,475,35.65,0.148531352,143,35.65,0.148531352,308,34.46666667,0.143601139,58,24.55,0.102284564,27,23.36666667,0.09735435,22,32.76666667,0.136518297,465,22.4,0.093326852,166,18.2,0.075828067,186,12.35,0.05145476,358,0.616666667,0.002569266,NA,0,0,NA,0,0,379,38.13333333,0.158888889,413,35.65,0.148541667,69,34.2,0.1425,171,28.78333333,0.119930556,187,20.65,0.086041667,469,21.13333333,0.088055556,441,20.2,0.084166667,81,18.16666667,0.075694444,267,17.45,0.072708333,329,5.633333333,0.023472222,NA,0,0,NA,0,0
317,08/12/2015,Oklahoma City Thunder,21,125,2,Memphis Grizzlies,15,11,12,88,2,298,30.83333333,0.131308113,459,28.88333333,0.123003762,448,24.93333333,0.106182128,25,21.95,0.093477181,479,14.41666667,0.061395415,136,25.9,0.110298815,107,23.06666667,0.098232664,34,18.81666667,0.080133437,387,15.18333333,0.064660373,156,14.8,0.063027894,320,9.75,0.041521755,73,6.283333333,0.026758464,533,31.31666667,0.130486111,232,29.83333333,0.124305556,343,23.2,0.096666667,370,21.8,0.090833333,502,14.26666667,0.059444444,103,29.81666667,0.124236111,523,21.6,0.09,352,21.23333333,0.088472222,215,19.01666667,0.079236111,361,18.93333333,0.078888889,447,8.983333333,0.037430556,NA,0,0
318,08/12/2015,Utah Jazz,29,106,3,Sacramento Kings,26,8,10,114,2,177,36.53333333,0.152232794,129,34.75,0.144801722,440,33.93333333,0.141398708,509,17.86666667,0.074449615,428,10.96666667,0.045697618,10,30.16666667,0.125703174,507,27.43333333,0.114313494,508,20.91666667,0.08715883,247,14.16666667,0.059031877,234,13.25,0.055212168,NA,0,0,NA,0,0,400,41.11666667,0.171319444,421,37.46666667,0.156111111,125,37.06666667,0.154444444,445,34.95,0.145625,42,26.26666667,0.109444444,116,24.93333333,0.103888889,346,20.43333333,0.085138889,310,17.76666667,0.074027778,NA,0,0,NA,0,0,NA,0,0,NA,0,0
319,09/12/2015,Chicago Bulls,5,100,2,Boston Celtics,2,10,10,105,2,243,38.8,0.161666667,130,36.5,0.152083333,412,33.23333333,0.138472222,504,21.71666667,0.090486111,482,19.8,0.0825,142,26.28333333,0.109513889,392,22.15,0.092291667,244,20.81666667,0.086736111,307,11.03333333,0.045972222,149,9.666666667,0.040277778,NA,0,0,NA,0,0,40,38.81666667,0.161736111,200,32.53333333,0.135555556,190,31.28333333,0.130347222,219,27.41666667,0.114236111,18,26.23333333,0.109305556,165,28.71666667,0.119652778,290,19.9,0.082916667,118,18.43333333,0.076805556,214,16.06666667,0.066944444,260,0.6,0.0025,NA,0,0,NA,0,0
320,09/12/2015,Miami Heat,16,81,2,Charlotte Hornets,4,12,12,99,2,148,24.76666667,0.103194444,176,24.41666667,0.101736111,172,24.33333333,0.101388889,183,22.93333333,0.095555556,85,21.51666667,0.089652778,516,29.06666667,0.121111111,284,25.98333333,0.108263889,341,24.46666667,0.101944444,521,16.16666667,0.067361111,275,15.43333333,0.064305556,44,7.333333333,0.030555556,274,3.583333333,0.014930556,292,31.31666667,0.134118487,389,27.88333333,0.119414704,96,23.66666667,0.101356174,359,22.86666667,0.09793005,404,16.41666667,0.070306924,167,28.8,0.123340471,238,19.83333333,0.084939329,237,18.66666667,0.079942898,473,17.2,0.07366167,515,10.16666667,0.043540328,511,8.866666667,0.037972877,59,7.816666667,0.033476089
321,09/12/2015,Atlanta Hawks,1,98,5,Dallas Mavericks,7,11,10,95,2,6,36.95,0.153958333,414,35.81666667,0.149236111,317,33.2,0.138333333,233,31.58333333,0.131597222,488,25.61666667,0.106736111,296,22.8,0.095,127,18.43333333,0.076805556,322,12.36666667,0.051527778,492,11.95,0.049791667,373,11.28333333,0.047013889,NA,0,0,NA,0,0,534,37.83333333,0.157638889,128,36.43333333,0.151805556,527,35.63333333,0.148472222,137,31.05,0.129375,431,30.2,0.125833333,147,22.51666667,0.093819444,77,20.58333333,0.085763889,133,11.08333333,0.046180556,193,10.06666667,0.041944444,80,4.566666667,0.019027778,236,0.033333333,0.000138889,NA,0,0
322,09/12/2015,Memphis Grizzlies,15,93,1,Detroit Pistons,9,10,9,92,2,343,35.56666667,0.148194444,533,35.11666667,0.146319444,370,29.18333333,0.121597222,232,24.85,0.103541667,502,22.11666667,0.092152778,361,30.2,0.125833333,103,29.06666667,0.121111111,352,19.23333333,0.080138889,215,14.66666667,0.061111111,NA,0,0,NA,0,0,NA,0,0,347,36.86666667,0.153611111,21,36.5,0.152083333,297,35.26666667,0.146944444,162,34.21666667,0.142569444,433,32.28333333,0.134513889,474,17.41666667,0.072569444,476,15.73333333,0.065555556,35,13.36666667,0.055694444,37,11.5,0.047916667,117,6.85,0.028541667,NA,0,0,NA,0,0
323,09/12/2015,Los Angeles Clippers,13,109,2,Milwaukee Bucks,17,9,11,95,2,46,39.56666667,0.164861111,121,38.86666667,0.161944444,90,37.8,0.1575,197,33.43333333,0.139305556,336,15.26666667,0.063611111,204,21.76666667,0.090694444,526,18.53333333,0.077222222,277,11.5,0.047916667,39,10.2,0.0425,324,7.2,0.03,415,5.866666667,0.024444444,NA,0,0,305,38.83333333,0.161805556,179,36.33333333,0.151388889,398,36.08333333,0.150347222,199,30.86666667,0.128611111,174,28.38333333,0.118263889,368,32.11666667,0.133819444,426,17.45,0.072708333,254,11.66666667,0.048611111,258,8.266666667,0.034444444,NA,0,0,NA,0,0,NA,0,0
324,09/12/2015,Los Angeles Lakers,14,122,2,Minnesota Timberwolves,18,11,10,123,2,335,33.51666667,0.126477987,444,31.88333333,0.120314465,309,24.5,0.09245283,264,23.2,0.08754717,328,22.33333333,0.08427673,279,33,0.124528302,105,32.11666667,0.121194969,388,28.5,0.10754717,438,18.78333333,0.070880503,344,17.16666667,0.064779874,NA,0,0,NA,0,0,301,40.2,0.151698113,30,36.11666667,0.136289308,287,34.96666667,0.131949686,436,33.23333333,0.125408805,299,14.68333333,0.055408805,178,30.41666667,0.114779874,384,20.78333333,0.078427673,532,19.81666667,0.074779874,462,15.25,0.05754717,484,14.73333333,0.055597484,4,4.8,0.018113208,NA,0,0
325,09/12/2015,Orlando Magic,22,104,1,Phoenix Suns,24,9,11,107,2,394,37.86666667,0.157777778,164,34.93333333,0.145555556,151,33.36666667,0.139027778,500,33.2,0.138333333,79,16.55,0.068958333,522,28.51666667,0.118819444,463,14.63333333,0.060972222,29,13.5,0.05625,2,12.33333333,0.051388889,354,8.3,0.034583333,225,6.8,0.028333333,NA,0,0,57,38.5,0.160416667,11,36.31666667,0.151319444,157,34.75,0.144791667,406,31.73333333,0.132222222,259,27.06666667,0.112777778,376,28.48333333,0.118680556,132,18.8,0.078333333,481,13.25,0.055208333,443,11.1,0.04625,NA,0,0,NA,0,0,NA,0,0
326,09/12/2015,San Antonio Spurs,27,94,2,Toronto Raptors,28,8,12,97,2,323,33.6,0.14,503,30.11666667,0.125486111,288,26.68333333,0.111180556,113,21.33333333,0.088888889,494,20.15,0.083958333,342,24.56666667,0.102361111,411,21.85,0.091041667,50,17.88333333,0.074513889,120,16.91666667,0.070486111,262,14.65,0.061041667,316,12,0.05,362,0.25,0.001041667,124,37.46666667,0.156111111,318,37.2,0.155,339,33.45,0.139375,486,26.9,0.112083333,45,25.53333333,0.106388889,410,34.33333333,0.143055556,100,29.55,0.123125,211,15.56666667,0.064861111,NA,0,0,NA,0,0,NA,0,0,NA,0,0
327,09/12/2015,New York Knicks,20,85,2,Utah Jazz,29,12,12,106,1,75,25.83333333,0.111751983,38,21.63333333,0.093583273,272,21.15,0.09149243,439,18.75,0.08111031,315,13.26666667,0.05739005,456,26.68333333,0.115428983,327,22.08333333,0.095529921,326,21.83333333,0.09444845,131,19.61666667,0.084859409,319,16.18333333,0.07000721,239,14.18333333,0.061355443,334,9.95,0.043042538,509,29.05,0.121041667,440,29.05,0.121041667,129,28.11666667,0.117152778,177,27.25,0.113541667,428,22.98333333,0.095763889,508,23.33333333,0.097222222,234,19.88333333,0.082847222,10,18.93333333,0.078888889,507,17.63333333,0.073472222,152,15.4,0.064166667,247,5.35,0.022291667,87,3.016666667,0.012569444
328,09/12/2015,Houston Rockets,11,109,1,Washington Wizards,30,9,10,103,2,210,40.03333333,0.166793973,409,37.41666667,0.155891952,98,27.85,0.116033609,146,27.5,0.114575377,95,21.16666667,0.08818832,512,20.85,0.086868967,485,20.03333333,0.083466426,350,19.83333333,0.08263315,226,16.8,0.069995139,140,8.533333333,0.035553087,NA,0,0,NA,0,0,257,39.45,0.164363586,51,39.21666667,0.163391431,345,35.88333333,0.149503507,403,29.46666667,0.122769252,218,24.18333333,0.100756892,170,26.4,0.109992362,168,17.45,0.072703284,423,15.86666667,0.06610652,122,12.1,0.050413166,NA,0,0,NA,0,0,NA,0,0
329,10/12/2015,Philadelphia 76ers,23,91,3,Brooklyn Nets,3,11,10,100,2,201,31.26666667,0.130286825,437,26.86666667,0.111952219,189,25.28333333,0.105354539,386,20.95,0.087297729,505,16.9,0.070421557,390,28.16666667,0.117369262,185,25.08333333,0.104521147,235,24.31666667,0.101326481,480,24.16666667,0.100701438,435,16.98333333,0.070768803,NA,0,0,NA,0,0,248,33.26666667,0.138601486,489,32.9,0.137073814,49,32.61666667,0.135893341,224,27.08333333,0.112839386,63,19.05,0.079369488,464,26.71666667,0.111311714,26,23.25,0.096868273,355,16.31666667,0.06798139,530,12.65,0.052704673,525,9.45,0.039372266,491,6.716666667,0.027984168,NA,0,0
330,10/12/2015,Los Angeles Clippers,13,80,1,Chicago Bulls,5,10,11,83,1,121,36.51666667,0.152152778,90,30.81666667,0.128402778,197,29.4,0.1225,46,24.75,0.103125,336,21.46666667,0.089444444,204,22.08333333,0.092013889,277,18.73333333,0.078055556,324,18.43333333,0.076805556,39,17.18333333,0.071597222,526,15.35,0.063958333,415,5.266666667,0.021944444,NA,0,0,243,37.45,0.156041667,412,32.81666667,0.136736111,482,28.6,0.119166667,130,27.53333333,0.114722222,504,22.15,0.092291667,1,20.71666667,0.086319444,244,20.13333333,0.083888889,307,19.81666667,0.082569444,142,16.33333333,0.068055556,392,14.45,0.060208333,NA,0,0,NA,0,0
331,10/12/2015,Atlanta Hawks,1,94,1,Oklahoma City Thunder,21,12,10,107,2,488,34.85,0.145218418,317,34.53333333,0.143898882,414,33.46666667,0.139454129,6,32.63333333,0.135981665,233,32.33333333,0.134731579,296,27.6,0.115007987,373,20.36666667,0.084867005,127,18.71666667,0.077991527,322,3.816666667,0.015903882,282,1.666666667,0.006944927,NA,0,0,NA,0,0,448,38.46666667,0.160277778,298,36.81666667,0.153402778,459,36.01666667,0.150069444,479,30.78333333,0.128263889,25,20.81666667,0.086736111,136,30.58333333,0.127430556,34,14.48333333,0.060347222,387,11.3,0.047083333,156,10.51666667,0.043819444,107,8.85,0.036875,320,0.683333333,0.002847222,73,0.683333333,0.002847222
