"Game.ID","Date","Away.Team","Away.Team.ID","A.Score","away_week","DaysofRest.Away.Team","A_Streak","Home.Team","H.Team.ID","No.of.Players.H","No.of.Players.A","H.Score","home_week","DaysofRest.Home.Team","H_Streak"
1135,"01/04/2016","Washington Wizards",30,106,76,2,"L 2","Phoenix Suns",24,11,11,99,76,2,"L 4"
1136,"01/04/2016","Miami Heat",16,112,75,2,"L 1","Sacramento Kings",26,8,12,106,76,2,"W 1"
1137,"01/04/2016","Minnesota Timberwolves",18,85,76,2,"L 1","Utah Jazz",29,12,11,98,76,2,"L 1"
1138,"02/04/2016","Detroit Pistons",9,94,77,1,"L 1","Chicago Bulls",5,9,11,90,76,2,"W 2"
1139,"02/04/2016","Sacramento Kings",26,115,77,1,"L 1","Denver Nuggets",8,8,11,106,78,2,"L 1"
1140,"02/04/2016","Indiana Pacers",12,115,76,2,"L 2","Philadelphia 76ers",23,10,10,102,77,1,"L 11"
1141,"02/04/2016","Miami Heat",16,93,76,1,"W 1","Portland Trail Blazers",25,10,12,110,77,2,"W 3"
1142,"02/04/2016","Toronto Raptors",28,95,76,1,"W 2","San Antonio Spurs",27,10,11,102,76,3,"W 2"
1143,"03/04/2016","New Orleans Pelicans",19,106,76,3,"W 1","Brooklyn Nets",3,9,11,87,77,2,"L 4"
1144,"03/04/2016","Charlotte Hornets",4,103,76,2,"W 3","Cleveland Cavaliers",6,9,10,112,77,2,"W 2"
1145,"03/04/2016","Portland Trail Blazers",25,111,78,1,"W 4","Golden State Warriors",10,12,12,136,77,2,"L 1"
1146,"03/04/2016","Oklahoma City Thunder",21,110,77,3,"W 1","Houston Rockets",11,10,12,118,77,3,"L 1"
1147,"03/04/2016","Washington Wizards",30,109,77,2,"W 1","Los Angeles Clippers",13,10,11,114,76,3,"L 1"
1148,"03/04/2016","Boston Celtics",2,107,77,2,"W 1","Los Angeles Lakers",14,10,10,100,76,4,"W 1"
1149,"03/04/2016","Chicago Bulls",5,102,77,1,"L 1","Milwaukee Bucks",17,10,11,98,77,2,"W 2"
1150,"03/04/2016","Dallas Mavericks",7,88,77,2,"W 3","Minnesota Timberwolves",18,10,11,78,77,2,"L 2"
1151,"03/04/2016","Indiana Pacers",12,92,77,1,"W 1","New York Knicks",20,10,10,87,78,2,"W 1"
1152,"03/04/2016","Memphis Grizzlies",15,107,77,2,"L 5","Orlando Magic",22,12,11,119,77,2,"L 1"
1153,"03/04/2016","Utah Jazz",29,101,77,2,"W 1","Phoenix Suns",24,11,11,86,77,2,"L 5"
1154,"05/04/2016","Phoenix Suns",24,90,78,2,"L 6","Atlanta Hawks",1,10,11,103,78,4,"L 2"
1155,"05/04/2016","Oklahoma City Thunder",21,124,78,2,"L 1","Denver Nuggets",8,12,11,102,79,3,"L 2"
1156,"05/04/2016","Minnesota Timberwolves",18,124,78,2,"L 3","Golden State Warriors",10,9,12,117,78,2,"W 1"
1157,"05/04/2016","Los Angeles Lakers",14,81,77,2,"L 1","Los Angeles Clippers",13,10,12,103,77,2,"W 1"
1158,"05/04/2016","Chicago Bulls",5,92,78,2,"W 1","Memphis Grizzlies",15,10,12,108,78,2,"L 6"
1159,"05/04/2016","Detroit Pistons",9,89,78,3,"W 1","Miami Heat",16,12,12,107,77,3,"L 1"
1160,"05/04/2016","Cleveland Cavaliers",6,109,78,2,"W 3","Milwaukee Bucks",17,12,10,80,78,2,"L 1"
1161,"05/04/2016","New Orleans Pelicans",19,93,77,2,"W 2","Philadelphia 76ers",23,8,11,107,78,3,"L 12"
1162,"05/04/2016","Portland Trail Blazers",25,115,79,2,"L 1","Sacramento Kings",26,11,10,107,78,3,"W 1"
1163,"05/04/2016","Charlotte Hornets",4,90,77,2,"L 1","Toronto Raptors",28,9,11,96,77,3,"L 1"
1164,"05/04/2016","San Antonio Spurs",27,88,77,3,"W 3","Utah Jazz",29,10,11,86,78,2,"W 2"
1165,"06/04/2016","New Orleans Pelicans",19,97,78,1,"L 1","Boston Celtics",2,9,12,104,78,3,"W 2"
1166,"06/04/2016","Houston Rockets",11,86,78,3,"W 1","Dallas Mavericks",7,10,11,88,78,3,"W 4"
1167,"06/04/2016","Cleveland Cavaliers",6,109,79,1,"W 4","Indiana Pacers",12,12,12,123,78,3,"W 2"
1168,"06/04/2016","Los Angeles Clippers",13,91,78,1,"W 2","Los Angeles Lakers",14,12,12,81,78,1,"L 2"
1169,"06/04/2016","Charlotte Hornets",4,111,78,1,"L 2","New York Knicks",20,9,12,97,79,3,"L 1"
1170,"06/04/2016","Detroit Pistons",9,108,79,1,"L 1","Orlando Magic",22,9,11,104,78,3,"W 1"
1171,"06/04/2016","Oklahoma City Thunder",21,115,79,1,"W 1","Portland Trail Blazers",25,9,12,120,80,1,"W 1"
1172,"06/04/2016","Brooklyn Nets",3,103,78,3,"L 5","Washington Wizards",30,10,12,121,78,3,"L 1"
1173,"07/04/2016","Toronto Raptors",28,87,78,2,"W 1","Atlanta Hawks",1,12,12,95,79,2,"W 1"
1174,"07/04/2016","San Antonio Spurs",27,101,78,2,"W 4","Golden State Warriors",10,11,12,112,79,2,"L 1"
1175,"07/04/2016","Phoenix Suns",24,124,79,2,"L 7","Houston Rockets",11,10,12,115,79,1,"L 1"
1176,"07/04/2016","Chicago Bulls",5,98,79,2,"L 1","Miami Heat",16,9,10,106,78,2,"W 1"
1177,"07/04/2016","Minnesota Timberwolves",18,105,79,2,"W 1","Sacramento Kings",26,12,10,97,79,2,"L 1"
1178,"08/04/2016","Milwaukee Bucks",17,109,79,3,"L 2","Boston Celtics",2,10,12,124,79,2,"W 3"
1179,"08/04/2016","Brooklyn Nets",3,99,79,2,"L 6","Charlotte Hornets",4,10,12,113,79,2,"W 1"
1180,"08/04/2016","Memphis Grizzlies",15,93,79,3,"W 1","Dallas Mavericks",7,12,12,103,79,2,"W 5"
1181,"08/04/2016","San Antonio Spurs",27,98,79,1,"L 1","Denver Nuggets",8,9,11,102,80,3,"L 3"
1182,"08/04/2016","Washington Wizards",30,99,79,2,"W 1","Detroit Pistons",9,9,10,112,80,2,"W 1"
1183,"08/04/2016","Los Angeles Lakers",14,102,79,2,"L 3","New Orleans Pelicans",19,10,10,110,79,2,"L 2"
1184,"08/04/2016","Miami Heat",16,109,79,1,"W 2","Orlando Magic",22,10,10,112,79,2,"L 1"
1185,"08/04/2016","New York Knicks",20,109,80,2,"L 2","Philadelphia 76ers",23,9,10,102,79,3,"W 1"
1186,"08/04/2016","Indiana Pacers",12,98,79,2,"W 3","Toronto Raptors",28,12,11,111,79,1,"L 1"
1187,"08/04/2016","Los Angeles Clippers",13,102,79,2,"W 3","Utah Jazz",29,9,11,99,79,3,"L 1"
1188,"09/04/2016","Boston Celtics",2,107,80,1,"W 4","Atlanta Hawks",1,12,12,118,80,2,"W 2"
1189,"09/04/2016","Cleveland Cavaliers",6,102,80,3,"L 1","Chicago Bulls",5,9,11,105,80,2,"L 2"
1190,"09/04/2016","Golden State Warriors",10,100,80,2,"W 1","Memphis Grizzlies",15,12,11,99,80,1,"L 1"
1191,"09/04/2016","Phoenix Suns",24,121,80,2,"W 1","New Orleans Pelicans",19,11,10,100,80,1,"W 1"
1192,"09/04/2016","Minnesota Timberwolves",18,106,80,2,"W 2","Portland Trail Blazers",25,9,10,105,81,3,"W 2"
1193,"09/04/2016","Oklahoma City Thunder",21,112,80,3,"L 1","Sacramento Kings",26,11,10,114,80,2,"L 2"
1194,"10/04/2016","Utah Jazz",29,100,80,2,"L 2","Denver Nuggets",8,11,11,84,81,2,"W 1"
1195,"10/04/2016","Los Angeles Lakers",14,110,80,2,"L 4","Houston Rockets",11,10,12,130,80,3,"L 2"
1196,"10/04/2016","Brooklyn Nets",3,105,80,2,"L 7","Indiana Pacers",12,10,12,129,80,2,"L 1"
1197,"10/04/2016","Dallas Mavericks",7,91,80,2,"W 6","Los Angeles Clippers",13,12,12,98,80,2,"W 4"
1198,"10/04/2016","Orlando Magic",22,96,80,2,"W 1","Miami Heat",16,11,12,118,80,2,"L 1"
1199,"10/04/2016","Toronto Raptors",28,93,80,2,"W 1","New York Knicks",20,10,10,89,81,2,"W 1"
1200,"10/04/2016","Milwaukee Bucks",17,109,80,2,"L 3","Philadelphia 76ers",23,9,9,108,80,2,"L 1"
1201,"10/04/2016","Golden State Warriors",10,92,81,1,"W 2","San Antonio Spurs",27,11,11,86,80,2,"L 2"
1202,"10/04/2016","Charlotte Hornets",4,98,80,2,"W 2","Washington Wizards",30,12,12,113,80,2,"L 1"
1203,"11/04/2016","Charlotte Hornets",4,114,81,1,"L 1","Boston Celtics",2,12,12,100,81,2,"L 1"
1204,"11/04/2016","Washington Wizards",30,120,81,1,"W 1","Brooklyn Nets",3,10,10,111,81,1,"L 8"
1205,"11/04/2016","Atlanta Hawks",1,94,81,2,"W 3","Cleveland Cavaliers",6,12,12,109,81,2,"L 2"
1206,"11/04/2016","Houston Rockets",11,129,81,1,"W 1","Minnesota Timberwolves",18,12,12,105,81,2,"W 3"
1207,"11/04/2016","Chicago Bulls",5,121,81,2,"W 1","New Orleans Pelicans",19,9,9,116,81,2,"L 1"
1208,"11/04/2016","Los Angeles Lakers",14,79,81,1,"L 5","Oklahoma City Thunder",21,11,12,112,81,2,"L 2"
1209,"11/04/2016","Milwaukee Bucks",17,98,81,1,"W 1","Orlando Magic",22,9,10,107,81,1,"L 1"
1210,"11/04/2016","Sacramento Kings",26,105,81,2,"W 1","Phoenix Suns",24,8,10,101,81,2,"W 2"
1211,"11/04/2016","Dallas Mavericks",7,101,81,1,"L 1","Utah Jazz",29,10,12,92,81,1,"W 1"
1212,"12/04/2016","Miami Heat",16,99,81,2,"W 1","Detroit Pistons",9,9,11,93,81,4,"W 2"
1213,"12/04/2016","New York Knicks",20,90,82,2,"L 1","Indiana Pacers",12,10,10,102,81,2,"W 1"
1214,"12/04/2016","Memphis Grizzlies",15,84,81,3,"L 2","Los Angeles Clippers",13,11,12,110,81,2,"W 5"
1215,"12/04/2016","Oklahoma City Thunder",21,98,82,1,"W 1","San Antonio Spurs",27,10,12,102,81,2,"L 3"
1216,"12/04/2016","Philadelphia 76ers",23,98,81,2,"L 2","Toronto Raptors",28,9,12,122,81,2,"W 2"
1217,"13/04/2016","Miami Heat",16,88,82,1,"W 2","Boston Celtics",2,9,11,98,82,2,"L 2"
1218,"13/04/2016","Toronto Raptors",28,103,82,1,"W 3","Brooklyn Nets",3,9,10,96,82,2,"L 9"
1219,"13/04/2016","Orlando Magic",22,103,82,2,"W 1","Charlotte Hornets",4,12,12,117,82,2,"W 1"
1220,"13/04/2016","Philadelphia 76ers",23,105,82,1,"L 3","Chicago Bulls",5,7,9,115,82,2,"W 2"
1221,"13/04/2016","Detroit Pistons",9,112,82,1,"L 1","Cleveland Cavaliers",6,9,10,110,82,2,"W 1"
1222,"13/04/2016","San Antonio Spurs",27,96,82,1,"W 1","Dallas Mavericks",7,9,11,91,82,2,"W 1"
1223,"13/04/2016","Memphis Grizzlies",15,104,82,1,"L 3","Golden State Warriors",10,11,12,125,82,3,"W 3"
1224,"13/04/2016","Sacramento Kings",26,81,82,2,"W 2","Houston Rockets",11,8,12,116,82,2,"W 2"
1225,"13/04/2016","Utah Jazz",29,96,82,2,"L 1","Los Angeles Lakers",14,9,10,101,82,2,"L 6"
1226,"13/04/2016","Indiana Pacers",12,97,82,1,"W 2","Milwaukee Bucks",17,10,12,92,82,2,"L 1"
1227,"13/04/2016","New Orleans Pelicans",19,109,82,2,"L 2","Minnesota Timberwolves",18,7,12,144,82,2,"L 1"
1228,"13/04/2016","Los Angeles Clippers",13,105,82,1,"W 6","Phoenix Suns",24,10,11,114,82,2,"L 1"
1229,"13/04/2016","Denver Nuggets",8,99,82,3,"L 1","Portland Trail Blazers",25,10,12,107,82,4,"L 1"
1230,"13/04/2016","Atlanta Hawks",1,98,82,2,"L 1","Washington Wizards",30,12,12,109,82,2,"W 2"
