Game.ID,Date,Away.Team,Away.Team.ID,A.Score,away_week,DaysofRest.Away.Team,Home.Team,H.Team.ID,No.of.Players.H,No.of.Players.A,H.Score,home_week,DaysofRest.Home.Team,A.Player1,WA1,A.MP1,A.Player2,WA2,A.MP2,A.Player3,WA3,A.MP3,A.Player4,WA4,A.MP4,A.Player5,WA5,A.MP5,A.Player6,WA6,A.MP6,A.Player7,WA7,A.MP7,A.Player8,WA8,A.MP8,A.Player9,WA9,A.MP9,A.Player10,WA10,A.MP10,A.Player11,WA11,A.MP11,A.Player12,WA12,A.Player9.1,A.MP9.1,A.Player10.1,A.MP10.1,A.Player11.1,A.MP11.1,A.Player12.1,A.MP12,H.Player1,WH1,MP1,H.Player2,WH2,MP2,H.Player3,WH3,MP3,H.Player4,WH4,MP4,H.Player5,WH5,MP5,H.Player6,WH6,MP6,H.Player7,WH7,MP7,H.Player8,WH8,MP8,H.Player9,WH9,MP9,H.Player10,WH10,MP10,H.Player11,WH11,MP11,H.Player12,WH12,MP12
31,30/10/2015,Los Angeles Lakers,14,114,2,2,Sacramento Kings,26,12,12,132,2,2,234,0.120938118,28.53333333,93,0.097626448,23.03333333,274,0.094094377,22.2,396,0.090138457,21.26666667,247,0.068734106,16.21666667,403,0.117476688,27.71666667,296,0.110765753,26.13333333,345,0.092116417,21.73333333,50,0.085476123,20.16666667,305,0.077564284,18.3,430,0.027832721,6.566666667,29,0.017236507,50,20.16666667,305,18.3,430,6.566666667,29,4.066666667,397,0.130625,31.35,473,0.125763889,30.18333333,111,0.118263889,28.38333333,39,0.104097222,24.98333333,375,0.099097222,23.78333333,103,0.099305556,23.83333333,307,0.0925,22.2,357,0.091597222,21.98333333,275,0.088541667,21.25,186,0.01875,4.5,411,0.015902778,3.816666667,144,0.015555556,3.733333333
32,30/10/2015,Brooklyn Nets,3,75,2,2,San Antonio Spurs,27,12,12,102,2,2,56,0.134581668,31.98333333,436,0.119573603,28.41666667,200,0.113402062,26.95,221,0.106178554,25.23333333,469,0.076863735,18.26666667,394,0.110035767,26.15,45,0.082333965,19.56666667,414,0.069149309,16.43333333,23,0.06858826,16.3,438,0.064520654,15.33333333,313,0.035346097,8.4,124,0.019426327,23,16.3,438,15.33333333,313,8.4,124,4.616666667,286,0.125539899,29.55,441,0.123486511,29.06666667,100,0.112794732,26.55,255,0.109537634,25.78333333,448,0.100970049,23.76666667,303,0.091836012,21.61666667,46,0.079515684,18.71666667,366,0.07817036,18.4,106,0.059689868,14.05,380,0.047440346,11.16666667,279,0.046236635,10.88333333,382,0.02478227,5.833333333
33,31/10/2015,Utah Jazz,29,97,3,1,Indiana Pacers,12,12,12,76,3,2,398,0.130875061,31.23333333,115,0.130665549,31.18333333,392,0.120329632,28.71666667,160,0.118374188,28.25,381,0.082827013,19.76666667,452,0.116139395,27.71666667,453,0.089880578,21.45,10,0.086109365,20.55,220,0.080731895,19.26666667,454,0.018925903,4.516666667,137,0.015015015,3.583333333,76,0.010126405,220,19.26666667,454,4.516666667,137,3.583333333,76,2.416666667,154,0.155694444,37.36666667,368,0.140069444,33.61666667,336,0.133680556,32.08333333,61,0.109861111,26.36666667,170,0.097430556,23.38333333,338,0.094513889,22.68333333,393,0.094513889,22.68333333,291,0.090138889,21.63333333,72,0.059930556,14.38333333,418,0.008055556,1.933333333,222,0.008055556,1.933333333,416,0.008055556,1.933333333
34,31/10/2015,Sacramento Kings,26,109,3,1,Los Angeles Clippers,13,10,12,114,3,2,375,0.137509549,33,397,0.129383985,31.05,473,0.095006598,22.8,111,0.063823877,15.31666667,39,0.043405792,10.41666667,103,0.145843461,35,275,0.121675116,29.2,307,0.116952566,28.06666667,357,0.08910341,21.38333333,68,0.057295646,13.75,NA,0,0,NA,0,357,21.38333333,68,13.75,NA,0,NA,0,79,0.160277778,38.46666667,42,0.150972222,36.23333333,107,0.148680556,35.68333333,178,0.136180556,32.68333333,287,0.101180556,24.28333333,184,0.095763889,22.98333333,370,0.057361111,13.76666667,245,0.051041667,12.25,36,0.049861111,11.96666667,470,0.0475,11.4,297,0.001180556,0.283333333,NA,0,0
35,31/10/2015,Brooklyn Nets,3,91,3,1,Memphis Grizzlies,15,11,11,101,3,2,200,0.147361111,35.36666667,221,0.134861111,32.36666667,436,0.132222222,31.73333333,56,0.117916667,28.3,313,0.059236111,14.21666667,45,0.140763889,33.78333333,438,0.062777778,15.06666667,23,0.062013889,14.88333333,394,0.053888889,12.93333333,414,0.052638889,12.63333333,469,0.036319444,8.716666667,NA,0,394,12.93333333,414,12.63333333,469,8.716666667,NA,0,91,0.140138889,33.63333333,327,0.135138889,32.43333333,304,0.124305556,29.83333333,477,0.123472222,29.63333333,447,0.12,28.8,206,0.1125,27,48,0.068125,16.35,318,0.065347222,15.68333333,40,0.06375,15.3,193,0.047222222,11.33333333,NA,0,0,NA,0,0
36,31/10/2015,Golden State Warriors,10,134,3,1,New Orleans Pelicans,19,12,12,120,3,3,128,0.154930556,37.18333333,423,0.148472222,35.63333333,165,0.134305556,32.23333333,273,0.113888889,27.33333333,149,0.062777778,15.06666667,20,0.122916667,29.5,415,0.090972222,21.83333333,315,0.060347222,14.48333333,292,0.049375,11.85,53,0.045208333,10.85,191,0.014722222,3.533333333,169,0.002083333,292,11.85,53,10.85,191,3.533333333,169,0.5,30,0.154930556,37.18333333,246,0.111458333,26.75,143,0.102013889,24.48333333,101,0.092291667,22.15,261,0.010138889,2.433333333,301,0.127013889,30.48333333,401,0.125069444,30.01666667,446,0.095069444,22.81666667,15,0.067569444,16.21666667,174,0.045763889,10.98333333,356,0.043055556,10.33333333,13,0.025625,6.15
37,31/10/2015,Phoenix Suns,24,101,3,1,Portland Trail Blazers,25,11,11,90,3,1,142,0.159930556,38.38333333,52,0.143680556,34.48333333,463,0.135416667,32.5,361,0.129097222,30.98333333,314,0.094930556,22.78333333,229,0.09125,21.9,428,0.078194444,18.76666667,395,0.070555556,16.93333333,11,0.054236111,13.01666667,419,0.025833333,6.2,333,0.016875,4.05,NA,0,11,13.01666667,419,6.2,333,4.05,NA,0,96,0.151111111,36.26666667,60,0.142847222,34.28333333,5,0.140555556,33.73333333,323,0.129027778,30.96666667,317,0.111736111,26.81666667,321,0.117569444,28.21666667,135,0.088263889,21.18333333,14,0.070833333,17,352,0.027013889,6.483333333,442,0.021041667,5.05,NA,0,0,NA,0,0
38,31/10/2015,New York Knicks,20,117,3,2,Washington Wizards,30,10,12,110,3,1,67,0.148958333,35.75,391,0.128819444,30.91666667,407,0.109097222,26.18333333,241,0.087638889,21.03333333,278,0.087638889,21.03333333,289,0.115069444,27.61666667,288,0.108888889,26.13333333,213,0.088194444,21.16666667,117,0.064027778,15.36666667,282,0.061666667,14.8,NA,0,0,NA,0,117,15.36666667,282,14.8,NA,0,NA,0,47,0.155010765,37.2,227,0.148968678,35.75,359,0.145843461,35,306,0.106465727,25.55,277,0.06069866,14.56666667,129,0.100215293,24.05,342,0.075421904,18.1,195,0.074241267,17.81666667,153,0.063962775,15.35,377,0.051045211,12.25,108,0.018126259,4.35,NA,0,0
39,01/11/2015,San Antonio Spurs,27,95,3,2,Boston Celtics,2,11,12,87,3,2,286,0.144583333,34.7,255,0.142847222,34.28333333,100,0.120208333,28.85,441,0.12,28.8,448,0.114236111,27.41666667,303,0.099583333,23.9,46,0.099027778,23.76666667,366,0.085763889,20.58333333,106,0.036388889,8.733333333,380,0.033333333,8,279,0.004027778,0.966666667,NA,0,106,8.733333333,380,8,279,0.966666667,NA,0,309,0.160427807,38.5,37,0.126953261,30.46666667,181,0.09577054,22.98333333,105,0.085769845,20.58333333,461,0.026946316,6.466666667,17,0.118341551,28.4,173,0.110771581,26.58333333,196,0.097992916,23.51666667,148,0.065907355,15.81666667,230,0.056948399,13.66666667,257,0.054170429,13,NA,0,0
40,01/11/2015,Atlanta Hawks,1,94,4,2,Charlotte Hornets,4,10,11,92,3,2,369,0.145555556,34.93333333,6,0.145486111,34.91666667,207,0.134097222,32.18333333,280,0.130416667,31.3,263,0.117569444,28.21666667,113,0.088263889,21.18333333,435,0.073333333,17.6,439,0.072916667,17.5,331,0.054444444,13.06666667,285,0.037916667,9.1,NA,0,0,NA,0,331,13.06666667,285,9.1,NA,0,NA,0,346,0.151031178,36.25,316,0.137351573,32.96666667,259,0.130268731,31.26666667,7,0.122491494,29.4,360,0.096659954,23.2,85,0.095062843,22.81666667,212,0.089438233,21.46666667,421,0.076661343,18.4,211,0.076105826,18.26666667,150,0.024928824,5.983333333,NA,0,0,NA,0,0
41,01/11/2015,Orlando Magic,22,87,3,2,Chicago Bulls,5,12,11,92,4,2,466,0.161319444,38.71666667,147,0.146527778,35.16666667,351,0.14375,34.5,136,0.093541667,22.45,445,0.090833333,21.8,2,0.102430556,24.58333333,413,0.067291667,16.15,201,0.059166667,14.2,62,0.057916667,13.9,70,0.038888889,9.333333333,312,0.02125,5.1,26,0.017083333,62,13.9,70,9.333333333,312,5.1,26,4.1,216,0.136865495,32.85,116,0.134643428,32.31666667,349,0.118255677,28.38333333,449,0.11033956,26.48333333,367,0.099090341,23.78333333,217,0.101242969,24.3,429,0.081452677,19.55,134,0.077980696,18.71666667,127,0.074786473,17.95,1,0.065342685,15.68333333,NA,0,0,NA,0,0
42,01/11/2015,Dallas Mavericks,7,103,3,3,Los Angeles Lakers,14,11,11,93,3,2,114,0.128055556,30.73333333,123,0.124583333,29.9,478,0.122013889,29.28333333,471,0.109375,26.25,69,0.049444444,11.86666667,383,0.118125,28.35,132,0.103472222,24.83333333,175,0.098541667,23.65,119,0.092569444,22.21666667,71,0.049722222,11.93333333,210,0.004097222,0.983333333,NA,0,119,22.21666667,71,11.93333333,210,0.983333333,NA,0,247,0.140069444,33.61666667,274,0.130625,31.35,234,0.125,30,93,0.114027778,27.36666667,396,0.108680556,26.08333333,296,0.112013889,26.88333333,50,0.084930556,20.38333333,345,0.078888889,18.93333333,403,0.059930556,14.38333333,305,0.045833333,11,NA,0,0,NA,0,0
43,01/11/2015,Houston Rockets,11,89,3,2,Miami Heat,16,10,11,109,3,2,451,0.169930556,40.78333333,188,0.162916667,39.1,457,0.156041667,37.45,310,0.128680556,30.88333333,84,0.058819444,14.11666667,337,0.092777778,22.26666667,87,0.088611111,21.26666667,364,0.082430556,19.78333333,81,0.038819444,9.316666667,202,0.020972222,5.033333333,NA,0,0,NA,0,81,9.316666667,202,5.033333333,NA,0,NA,0,166,0.139652778,33.51666667,133,0.136805556,32.83333333,302,0.110972222,26.63333333,74,0.103125,24.75,159,0.101180556,24.28333333,251,0.127777778,30.66666667,311,0.094097222,22.58333333,460,0.088333333,21.2,155,0.076458333,18.35,243,0.021597222,5.183333333,NA,0,0,NA,0,0
44,01/11/2015,Denver Nuggets,8,93,3,2,Oklahoma City Thunder,21,12,12,117,3,2,99,0.115138743,27.31666667,140,0.113242009,26.86666667,152,0.112469266,26.68333333,224,0.079381805,18.83333333,262,0.059711978,14.16666667,185,0.114014752,27.05,348,0.102985599,24.43333333,472,0.102212856,24.25,102,0.10172111,24.13333333,378,0.068071654,16.15,145,0.018756586,4.45,176,0.012293642,102,24.13333333,378,16.15,145,4.45,176,2.916666667,409,0.130899314,30.83333333,265,0.117738626,27.73333333,400,0.107974245,25.43333333,426,0.09141725,21.53333333,22,0.086393547,20.35,122,0.101535414,23.91666667,283,0.084624637,19.93333333,94,0.076912191,18.11666667,141,0.074647987,17.58333333,31,0.067077054,15.8,344,0.04188778,9.866666667,65,0.018891955,4.45
45,01/11/2015,Milwaukee Bucks,17,87,3,2,Toronto Raptors,28,11,12,106,3,2,157,0.136180556,32.68333333,325,0.136041667,32.65,271,0.121736111,29.21666667,162,0.118333333,28.4,228,0.112569444,27.01666667,164,0.106041667,25.45,214,0.092361111,22.16666667,75,0.085555556,20.53333333,332,0.061597222,14.78333333,97,0.014791667,3.55,379,0.014791667,3.55,NA,0,332,14.78333333,97,3.55,379,3.55,NA,0,110,0.15690538,37.28333333,112,0.129059409,30.66666667,281,0.123307849,29.3,231,0.12197517,28.98333333,300,0.090411728,21.48333333,365,0.101634285,24.15,433,0.088517921,21.03333333,41,0.080030862,19.01666667,89,0.078277337,18.6,28,0.00996002,2.366666667,353,0.00996002,2.366666667,189,0.00996002,2.366666667
46,02/11/2015,Milwaukee Bucks,17,103,4,1,Brooklyn Nets,3,9,12,96,4,2,214,0.194444444,46.66666667,157,0.175833333,42.2,162,0.164236111,39.41666667,271,0.162291667,38.95,325,0.094305556,22.63333333,164,0.11125,26.7,228,0.070972222,17.03333333,332,0.026319444,6.316666667,75,0.000347222,0.083333333,NA,0,0,NA,0,0,NA,0,75,0.083333333,NA,0,NA,0,NA,0,221,0.170127075,40.83333333,200,0.144017777,34.56666667,56,0.14332338,34.4,313,0.106450941,25.55,436,0.105478786,25.31666667,45,0.10478439,25.15,414,0.075480869,18.11666667,23,0.065342685,15.68333333,438,0.038261232,9.183333333,469,0.028331366,6.8,394,0.0184015,4.416666667,NA,0,0
47,02/11/2015,Memphis Grizzlies,15,69,4,2,Golden State Warriors,10,12,12,119,4,2,327,0.113243899,26.45,304,0.10989011,25.66666667,91,0.105394605,24.61666667,477,0.082132154,19.18333333,447,0.05173398,12.08333333,318,0.112744398,26.33333333,193,0.091836735,21.45,48,0.084843728,19.81666667,206,0.083916084,19.6,467,0.067004424,15.65,40,0.064720993,15.11666667,233,0.03253889,206,19.6,467,15.65,40,15.11666667,233,7.6,423,0.123567803,28.4,128,0.117258883,26.95,273,0.115083394,26.45,149,0.088905004,20.43333333,165,0.087672226,20.15,20,0.093546048,21.5,315,0.082160986,18.88333333,191,0.07164612,16.46666667,292,0.064902103,14.91666667,53,0.058158086,13.36666667,169,0.052211748,12,415,0.0448876,10.31666667
48,02/11/2015,Oklahoma City Thunder,21,105,4,1,Houston Rockets,11,10,10,110,4,1,265,0.145833333,35,409,0.141111111,33.86666667,400,0.133125,31.95,22,0.093333333,22.4,426,0.08,19.2,122,0.134930556,32.38333333,141,0.092569444,22.21666667,94,0.089930556,21.58333333,283,0.066527778,15.96666667,31,0.022638889,5.433333333,NA,0,0,NA,0,283,15.96666667,31,5.433333333,NA,0,NA,0,188,0.160277778,38.46666667,310,0.155555556,37.33333333,457,0.153402778,36.81666667,451,0.150138889,36.03333333,131,0.144305556,34.63333333,87,0.093402778,22.41666667,364,0.087222222,20.93333333,84,0.044652778,10.71666667,337,0.011041667,2.65,NA,0,0,NA,0,0,NA,0,0
49,02/11/2015,Phoenix Suns,24,96,4,2,Los Angeles Clippers,13,11,12,102,4,2,52,0.169351479,40.65,314,0.151645605,36.4,463,0.149909735,35.98333333,142,0.131787252,31.63333333,361,0.110887377,26.61666667,428,0.089501458,21.48333333,395,0.068601583,16.46666667,229,0.048048882,11.53333333,419,0.031453965,7.55,11,0.028815442,6.916666667,333,0.019997223,4.8,NA,0,419,7.55,11,6.916666667,333,4.8,NA,0,42,0.141458333,33.95,107,0.132847222,31.88333333,79,0.128263889,30.78333333,178,0.115972222,27.83333333,287,0.076388889,18.33333333,184,0.109513889,26.28333333,370,0.096527778,23.16666667,36,0.073541667,17.65,245,0.065208333,15.65,470,0.058541667,14.05,297,0.001736111,0.416666667,NA,0,0
50,02/11/2015,Portland Trail Blazers,25,106,4,2,Minnesota Timberwolves,18,9,11,101,3,3,96,0.158125,37.95,60,0.149722222,35.93333333,5,0.135,32.4,317,0.115277778,27.66666667,323,0.099444444,23.86666667,14,0.106180556,25.48333333,135,0.084722222,20.33333333,352,0.079652778,19.11666667,321,0.071875,17.25,NA,0,0,NA,0,0,NA,0,321,17.25,NA,0,NA,0,NA,0,388,0.133125,31.95,254,0.112222222,26.93333333,27,0.097569444,23.41666667,431,0.084166667,20.2,266,0.069097222,16.58333333,268,0.145902778,35.01666667,341,0.130902778,31.41666667,161,0.087916667,21.1,412,0.072361111,17.36666667,476,0.066736111,16.01666667,NA,0,0,NA,0,0
51,02/11/2015,San Antonio Spurs,27,94,4,1,New York Knicks,20,12,12,84,4,2,255,0.151208269,36.08333333,441,0.147366951,35.16666667,286,0.134795362,32.16666667,448,0.123271407,29.41666667,100,0.114890348,27.41666667,366,0.105391814,25.15,46,0.083810588,20,303,0.071658053,17.1,106,0.030590865,7.3,279,0.025562229,6.1,43,0.005727057,1.366666667,382,0.005727057,106,7.3,279,6.1,43,1.366666667,382,1.366666667,67,0.147777778,35.46666667,391,0.134027778,32.16666667,278,0.100555556,24.13333333,241,0.096944444,23.26666667,407,0.085347222,20.48333333,289,0.120486111,28.91666667,213,0.097222222,23.33333333,282,0.08,19.2,288,0.067152778,16.11666667,117,0.04375,10.5,269,0.021041667,5.05,82,0.005694444,1.366666667
52,02/11/2015,Cleveland Cavaliers,6,107,4,3,Philadelphia 76ers,23,12,12,100,3,3,293,0.138888889,33.33333333,267,0.119027778,28.56666667,335,0.116388889,27.93333333,444,0.092083333,22.1,179,0.020625,4.95,320,0.143194444,34.36666667,455,0.109583333,26.3,386,0.090486111,21.71666667,194,0.071041667,17.05,190,0.062708333,15.05,219,0.019375,4.65,18,0.016597222,194,17.05,190,15.05,219,4.65,18,3.983333333,343,0.139375,33.45,172,0.128888889,30.93333333,347,0.118819444,28.51666667,182,0.112083333,26.9,389,0.093541667,22.45,168,0.129305556,31.03333333,427,0.09625,23.1,209,0.095763889,22.98333333,387,0.046736111,11.21666667,80,0.021180556,5.083333333,183,0.018055556,4.333333333,NA,0,0
53,03/11/2015,Chicago Bulls,5,105,5,2,Charlotte Hornets,4,12,12,130,4,2,216,0.133680556,32.08333333,449,0.104166667,25,349,0.099861111,23.96666667,116,0.099444444,23.86666667,367,0.097777778,23.46666667,127,0.125555556,30.13333333,217,0.071041667,17.05,1,0.070833333,17,429,0.067083333,16.1,134,0.066319444,15.91666667,44,0.040555556,9.733333333,64,0.023680556,429,16.1,134,15.91666667,44,9.733333333,64,5.683333333,346,0.121416886,28.45,259,0.111245466,26.06666667,316,0.106835479,25.03333333,7,0.090831496,21.28333333,360,0.084927804,19.9,211,0.109111601,25.56666667,150,0.08755957,20.51666667,421,0.083576357,19.58333333,212,0.080162174,18.78333333,85,0.069635109,16.31666667,459,0.030443133,7.133333333,456,0.024254926,5.683333333
54,03/11/2015,Toronto Raptors,28,102,4,2,Dallas Mavericks,7,10,12,91,4,2,281,0.153343982,36.8,231,0.14028752,33.66666667,112,0.140148621,33.63333333,300,0.130495173,31.31666667,110,0.118272102,28.38333333,433,0.095145496,22.83333333,89,0.083200222,19.96666667,365,0.069518717,16.68333333,41,0.056809501,13.63333333,353,0.012778665,3.066666667,NA,0,0,NA,0,41,13.63333333,353,3.066666667,NA,0,NA,0,114,0.15082286,36.2,123,0.146587043,35.18333333,478,0.117144643,28.11666667,471,0.114992014,27.6,69,0.059509756,14.28333333,132,0.107353656,25.76666667,119,0.10110409,24.26666667,175,0.096659954,23.2,383,0.079508367,19.08333333,71,0.020484689,4.916666667,248,0.002916464,0.7,404,0.002916464,0.7
55,03/11/2015,Indiana Pacers,12,94,4,3,Detroit Pistons,9,10,12,82,4,4,368,0.156388889,37.53333333,154,0.151319444,36.31666667,336,0.139236111,33.41666667,61,0.124166667,29.8,170,0.022847222,5.483333333,393,0.109444444,26.26666667,237,0.097291667,23.35,291,0.091180556,21.88333333,338,0.064513889,15.48333333,72,0.043611111,10.46666667,NA,0,0,NA,0,338,15.48333333,72,10.46666667,NA,0,NA,0,19,0.180069444,43.21666667,264,0.174027778,41.76666667,308,0.1625,39,146,0.144166667,34.6,385,0.142847222,34.28333333,32,0.055833333,13.4,422,0.048125,11.55,420,0.029444444,7.066666667,424,0.027708333,6.65,34,0.019930556,4.783333333,384,0.015347222,3.683333333,NA,0,0
56,03/11/2015,Denver Nuggets,8,120,4,2,Los Angeles Lakers,14,10,12,109,4,2,262,0.166111111,39.86666667,99,0.143958333,34.55,140,0.131111111,31.46666667,176,0.102847222,24.68333333,152,0.090486111,21.71666667,185,0.107638889,25.83333333,472,0.089444444,21.46666667,378,0.067291667,16.15,102,0.066388889,15.93333333,329,0.034722222,8.333333333,NA,0,0,NA,0,102,15.93333333,329,8.333333333,NA,0,NA,0,234,0.155,37.2,247,0.134652778,32.31666667,274,0.121527778,29.16666667,93,0.085069444,20.41666667,396,0.072777778,17.46666667,296,0.139375,33.45,50,0.077916667,18.7,430,0.075625,18.15,345,0.063333333,15.2,403,0.039027778,9.366666667,305,0.035694444,8.566666667,NA,0,0
57,03/11/2015,Atlanta Hawks,1,98,5,2,Miami Heat,16,10,11,92,4,2,369,0.148204736,35.56666667,280,0.143690534,34.48333333,207,0.143273838,34.38333333,6,0.140565317,33.73333333,263,0.135217723,32.45,439,0.085422599,20.5,113,0.066740746,16.01666667,250,0.053406487,12.81666667,331,0.050072922,12.01666667,285,0.033405098,8.016666667,NA,0,0,NA,0,331,12.01666667,285,8.016666667,NA,0,NA,0,74,0.163460871,39.23333333,159,0.134018471,32.16666667,166,0.129296577,31.03333333,133,0.113117145,27.15,302,0.104437192,25.06666667,251,0.09374349,22.5,311,0.090479828,21.71666667,460,0.085827373,20.6,243,0.043330324,10.4,73,0.04228873,10.15,NA,0,0,NA,0,0
58,03/11/2015,Orlando Magic,22,103,4,2,New Orleans Pelicans,19,11,11,94,4,3,147,0.178125,42.75,466,0.149722222,35.93333333,351,0.140416667,33.7,136,0.122777778,29.46666667,445,0.122430556,29.38333333,62,0.085208333,20.45,201,0.067777778,16.26666667,312,0.060486111,14.51666667,121,0.050763889,12.18333333,2,0.018611111,4.466666667,413,0.003680556,0.883333333,NA,0,121,12.18333333,2,4.466666667,413,0.883333333,NA,0,143,0.157569444,37.81666667,30,0.151111111,36.26666667,301,0.117361111,28.16666667,246,0.0975,23.4,13,0.085347222,20.48333333,401,0.110833333,26.6,101,0.088263889,21.18333333,446,0.081388889,19.53333333,174,0.069166667,16.6,15,0.041458333,9.95,NA,0,0,NA,0,0
59,03/11/2015,Memphis Grizzlies,15,103,5,1,Sacramento Kings,26,11,12,89,4,3,91,0.127291667,30.55,477,0.121388889,29.13333333,327,0.105,25.2,447,0.083819444,20.11666667,304,0.073472222,17.63333333,48,0.115347222,27.68333333,318,0.098333333,23.6,206,0.091527778,21.96666667,40,0.088333333,21.2,193,0.083194444,19.96666667,399,0.012291667,2.95,NA,0,40,21.2,193,19.96666667,399,2.95,NA,0,473,0.141805556,34.03333333,397,0.133333333,32,375,0.112430556,26.98333333,275,0.109791667,26.35,39,0.085208333,20.45,103,0.128125,30.75,307,0.103888889,24.93333333,357,0.094930556,22.78333333,68,0.041458333,9.95,186,0.017708333,4.25,144,0.017708333,4.25,411,0.013611111,3.266666667
60,04/11/2015,Brooklyn Nets,3,87,5,2,Atlanta Hawks,1,12,12,101,6,1,56,0.15,36,436,0.141388889,33.93333333,221,0.124583333,29.9,200,0.113055556,27.13333333,313,0.082083333,19.7,45,0.103888889,24.93333333,469,0.075416667,18.1,414,0.068819444,16.51666667,394,0.047569444,11.41666667,23,0.043263889,10.38333333,438,0.043194444,10.36666667,410,0.006736111,394,11.41666667,23,10.38333333,438,10.36666667,410,1.616666667,369,0.1275,30.6,6,0.124583333,29.9,113,0.117638889,28.23333333,207,0.117430556,28.18333333,263,0.114375,27.45,250,0.12125,29.1,435,0.090277778,21.66666667,439,0.0825,19.8,331,0.058680556,14.08333333,417,0.032291667,7.75,330,0.006736111,1.616666667,285,0.006736111,1.616666667
61,04/11/2015,New York Knicks,20,86,5,2,Cleveland Cavaliers,6,12,11,96,5,2,67,0.153472222,36.83333333,241,0.120902778,29.01666667,391,0.117986111,28.31666667,407,0.090972222,21.83333333,278,0.086041667,20.65,289,0.118888889,28.53333333,282,0.079236111,19.01666667,213,0.069236111,16.61666667,288,0.064305556,15.43333333,117,0.045555556,10.93333333,269,0.039722222,9.533333333,82,0.013680556,288,15.43333333,117,10.93333333,269,9.533333333,82,3.283333333,335,0.150347222,36.08333333,386,0.147013889,35.28333333,293,0.146111111,35.06666667,267,0.134791667,32.35,444,0.091319444,21.91666667,320,0.114236111,27.41666667,455,0.106666667,25.6,190,0.046041667,11.05,194,0.042291667,10.15,18,0.021180556,5.083333333,NA,0,0,NA,0,0
62,04/11/2015,Los Angeles Clippers,13,108,5,2,Golden State Warriors,10,10,11,112,5,2,42,0.157569444,37.81666667,107,0.142777778,34.26666667,79,0.128680556,30.88333333,178,0.119652778,28.71666667,287,0.095555556,22.93333333,36,0.100138889,24.03333333,184,0.083888889,20.13333333,370,0.074722222,17.93333333,245,0.053680556,12.88333333,470,0.043333333,10.4,NA,0,0,NA,0,245,12.88333333,470,10.4,NA,0,NA,0,128,0.163194444,39.16666667,165,0.148541667,35.65,423,0.135972222,32.63333333,273,0.135208333,32.45,149,0.095208333,22.85,20,0.132013889,31.68333333,415,0.072152778,17.31666667,315,0.061041667,14.65,292,0.055972222,13.43333333,191,0.000694444,0.166666667,NA,0,0,NA,0,0
63,04/11/2015,Orlando Magic,22,114,5,1,Houston Rockets,11,11,11,119,5,2,147,0.172641509,45.75,466,0.164528302,43.6,136,0.110125786,29.18333333,445,0.079119497,20.96666667,351,0.063207547,16.75,2,0.120880503,32.03333333,121,0.099559748,26.38333333,62,0.077295597,20.48333333,312,0.041006289,10.86666667,201,0.037232704,9.866666667,413,0.034402516,9.116666667,NA,0,312,10.86666667,201,9.866666667,413,9.116666667,NA,0,188,0.164716981,43.65,451,0.156100629,41.36666667,457,0.155974843,41.33333333,131,0.117798742,31.21666667,310,0.109685535,29.06666667,87,0.133459119,35.36666667,84,0.071006289,18.81666667,364,0.045345912,12.01666667,202,0.034716981,9.2,337,0.011194969,2.966666667,NA,0,0,NA,0,0
64,04/11/2015,Boston Celtics,2,98,4,3,Indiana Pacers,12,12,10,100,5,1,173,0.149038128,35.76666667,37,0.147649142,35.43333333,181,0.137162303,32.91666667,196,0.1137579,27.3,17,0.085839294,20.6,148,0.08910341,21.38333333,105,0.0758386,18.2,230,0.064726717,15.53333333,374,0.052850892,12.68333333,257,0.043891937,10.53333333,434,0.02562678,6.15,461,0.014514897,374,12.68333333,257,10.53333333,434,6.15,461,3.483333333,154,0.141875,34.05,336,0.139444444,33.46666667,368,0.129930556,31.18333333,237,0.122152778,29.31666667,291,0.119305556,28.63333333,393,0.112638889,27.03333333,158,0.08,19.2,72,0.077638889,18.63333333,338,0.077013889,18.48333333,NA,0,0,NA,0,0,NA,0,0
65,04/11/2015,Philadelphia 76ers,23,87,4,2,Milwaukee Bucks,17,10,12,91,5,2,347,0.144732273,34.73333333,182,0.144662824,34.71666667,427,0.143968331,34.55,343,0.137717897,33.05,209,0.095214945,22.85,168,0.115702479,27.76666667,387,0.080213904,19.25,183,0.064726717,15.53333333,172,0.062504341,15,371,0.010556289,2.533333333,NA,0,0,NA,0,172,15,371,2.533333333,NA,0,NA,0,157,0.168888889,40.53333333,162,0.151111111,36.26666667,271,0.148472222,35.63333333,214,0.126666667,30.4,180,0.068125,16.35,164,0.091666667,22,379,0.068958333,16.55,332,0.048888889,11.73333333,228,0.048680556,11.68333333,75,0.043402778,10.41666667,458,0.035138889,8.433333333,NA,0,0
